,Unnamed: 0,Unnamed: 0.1,Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
94,94,94,com.kai.kaiticketing,,,en,whyred,6,1622633310153,2021-06-02T11:28:30Z,1622633310153,3,,Cara ganti nomor telepon di KAI acces gmn ya? Saya sdh pencet menu profil dan ibgin ubah nomor telepon tapi ga bisa di klik,2021-06-04T13:11:46Z,1622812306453.0,"halo kak, untuk saat ini kai access belum mendukung untuk penggantian nomor handphone ya kak, untuk dapat mengganti nomor handphone silahkan kakak datang ke CS stasiun terdekat atau email ke cs@kai.id atau hubungi kami lewat twitter @kai121",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFRvGxbPIj-zQk9I57d0ZhaiqhYiQRY3QtSOEOYcrsK8IYvz648zFL23UzJEUqp7iE3rqtkjjT_ZX-K&corpus=PUBLIC_REVIEWS
95,95,95,com.kai.kaiticketing,,,id,R7sf,6,1622633947538,2021-06-02T11:39:07Z,1622633947538,5,,,,,,
96,96,96,com.kai.kaiticketing,88.0,4.4.7,id,a71,6,1622636969935,2021-06-02T12:29:29Z,1622636969935,5,,,,,,
97,97,97,com.kai.kaiticketing,88.0,4.4.7,id,1904,6,1622637758790,2021-06-02T12:42:38Z,1622637758790,5,,"Sangat terbantu saya dalam cari tiket kereta dari Jakarta ke Jogjakarta atau sebaliknya, terima kasih.",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEPtpuLVL0Lx7xJltZy02ae5Ksw7zEuenxDEJqhHBGIMrbLTaKPJ9gM-RsCrxW5B4XxKqtuF_PNfVrw&corpus=PUBLIC_REVIEWS
98,98,98,com.kai.kaiticketing,88.0,4.4.7,id,a51,6,1622640651564,2021-06-02T13:30:51Z,1622640651564,5,,,,,,
99,99,99,com.kai.kaiticketing,,,id,OP4C7D,6,1622640992899,2021-06-02T13:36:32Z,1622640992899,3,,,,,,
100,100,100,com.kai.kaiticketing,,,id,on7xelte,6,1622643805313,2021-06-02T14:23:25Z,1622643805313,4,,,,,,
101,101,101,com.kai.kaiticketing,,,id,rolex,6,1622644114388,2021-06-02T14:28:34Z,1622644114388,5,,Mudah pesan tiket by online tinggal bayar diindomaret ...tuker struck pembayaran pas hari H...simple dan hemat waktu,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOH9AwLKcBkwy3DMpSBsyST0aNk52G6al0VHSwngO6Cz2rfkmP12QDNBRxnNkarSAfvhMgPkaGeG_Dvp&corpus=PUBLIC_REVIEWS
102,102,102,com.kai.kaiticketing,88.0,4.4.7,id,olivelite,6,1622644135078,2021-06-02T14:28:55Z,1622644135078,5,,Perjalanan menuju surga,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFYmBJ847tSTPN7PpAnuQrmMSvkMQk7gSk73SBm2dD1KlIHWjAHG8DMkMWvM2fD5bau5wM9qM7l-Gdz&corpus=PUBLIC_REVIEWS
103,103,103,com.kai.kaiticketing,,,id,a50,6,1622646455736,2021-06-02T15:07:35Z,1622646455736,5,,Mantabb sesuai,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGijkPUCHt-VLYpUg-UWdHQRHmYhIQVsqdJOjNye_nRn_GdDRqV6DIiJZxNS8_A2o4mwVWZxSWDzD_0&corpus=PUBLIC_REVIEWS
104,104,104,com.kai.kaiticketing,88.0,4.4.7,id,CPH1909,6,1622646478543,2021-06-02T15:07:58Z,1622646478543,5,,Pelayanan terbaik,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEovgu2nF2E4Wz1mPS8LPUQ5xT4gzg5j0LH1J5w4p-W7tRbDV40z2x_rwPnQ6s-_kOSx5BbCYR5-SJ2&corpus=PUBLIC_REVIEWS
105,105,105,com.kai.kaiticketing,,,id,1724,6,1622646897209,2021-06-02T15:14:57Z,1622646897209,5,,Good,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFXKjMdG3S-ADBTbQ1_DKNm7LWRnRaoA2TdNKFtfkXK6uR_T2_Q2Mx5IgNf1itvYeDuncUp2yyk3-Be&corpus=PUBLIC_REVIEWS
106,106,106,com.kai.kaiticketing,,,id,RMX2170L1,6,1622648359670,2021-06-02T15:39:19Z,1622648359670,5,,,,,,
107,107,107,com.kai.kaiticketing,88.0,4.4.7,id,CPH1609,6,1622641574664,2021-06-02T16:24:35Z,1622651075301,5,,,,,,
108,108,108,com.kai.kaiticketing,85.0,4.4.4,id,A37f,6,1622651320328,2021-06-02T16:28:40Z,1622651320328,4,,,,,,
109,109,109,com.kai.kaiticketing,88.0,4.4.7,en,m51,6,1622651733405,2021-06-02T16:35:33Z,1622651733405,5,,Mantap.,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGbzJtshH0Cdb5yTOuH4PXjgTyUAZAnvpSCLenXhCPjJGJL5iufCkgx3Z9KlmLpR5fCSL1a_JgDuU0g&corpus=PUBLIC_REVIEWS
110,110,110,com.kai.kaiticketing,88.0,4.4.7,id,1603,6,1622654876962,2021-06-02T17:27:56Z,1622654876962,1,,"Kecewaaaaa..... Pemberitahuan tidak update untuk syarat perjalan KA medan... Info persyaratan keberangkatan tanggal 25 mei s/d 31 mei.. Wajib membawa bukti surat antigen.. Dan kita pesan tiket tanggal 1 juni untuk keberangkatan 2 juni tidak ada syarat keberangkatan.. Begitu pesan, dan sampai di stasiun udah ada aja info syarat keberangkatan.. Tak BECUSSSSSS",2021-06-04T13:09:11Z,1622812151481.0,"halo kak, mohon maaf atas ketidaknyamanannya, biasanya kami akan memberikan pemberitahuan lewat media social kai ya kak, dan juga pemberitahuan lewat aplikasi itu sendiri di halaman News",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFMKM2Q70zFsf9EArgC870yvhTlOh-tqOS69nryZjSW5nKrLeO2UilPJvgbBfnLl_U4Kd6hWHuxfqsR&corpus=PUBLIC_REVIEWS
111,111,111,com.kai.kaiticketing,88.0,4.4.7,id,ASUS_X00IDC,6,1622656071919,2021-06-02T17:47:51Z,1622656071919,4,,,,,,
112,112,112,com.kai.kaiticketing,88.0,4.4.7,id,a20s,6,1622661089587,2021-06-02T19:11:29Z,1622661089587,5,,,,,,
113,113,113,com.kai.kaiticketing,87.0,4.4.6,id,j7y17lte,6,1622669520843,2021-06-02T21:32:02Z,1622669522087,5,,,,,,
114,114,114,com.kai.kaiticketing,88.0,4.4.7,en,2040,6,1622671013499,2021-06-02T21:56:53Z,1622671013499,5,,,,,,
115,115,115,com.kai.kaiticketing,88.0,4.4.7,id,1808,6,1583835860565,2021-06-03T00:31:50Z,1622680310367,4,,Aplikasi mengecewakan gangguan terus saya selalu pakai aplikasi untuk berpergian tanjung karang ke kotabumi kenapa sering gangguan ?? Saya harap bisa cepat diperbaiki aplikasi kai access ini agar tidak banyak pelanggan kalian yg keceea,2021-06-04T13:07:41Z,1622812061188.0,"halo kak, gangguannya seperti apa ya kak? bisa didetilkan kembali kendalanya?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOE6KgRgYNsQW4XrHPZwrjdZnni05L8fWu4YEi_aJT7HNOEInrqaL57L3UjshIxHTBI68sSCx--TlKOY&corpus=PUBLIC_REVIEWS
116,116,116,com.kai.kaiticketing,88.0,4.4.7,id,1817,6,1622680684060,2021-06-03T00:38:04Z,1622680684060,2,,"Saya sudah masuk log in, akan tetapi untuk melihat tgl dan jadwal tidak bisa? Tolong donk KAI ACCESS saya mau lihat jadwal dan pemesanan ini tidak bisa sudah seminggu ini. Bagaimana ini? Pdhal sya suka sekali naik KA. Terima kasih",2021-06-04T13:07:15Z,1622812035479.0,"halo kak, kendala tidak bisa lihat tanggal dan jadwalnya seperti apa ya kak? bisa didetilkan kembali? untuk troubleshoot awal silahkan kakak bisa mencoba untuk install / update ""android system webview"" dan juga ""google chrome"" dari playstore ya kak, lalu coba kembali kai access-nya",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEBvHv7CZoFhqSnDG45OXPPoZ3rN8fwErRJxhGTX_as2inLxIWLz32FldlZ1uIzKrdf-SGmWeBz8FpM&corpus=PUBLIC_REVIEWS
117,117,117,com.kai.kaiticketing,84.0,4.4.3,id,a20s,6,1622683383250,2021-06-03T01:23:03Z,1622683383250,5,,,,,,
118,118,118,com.kai.kaiticketing,88.0,4.4.7,id,a51,6,1622685521631,2021-06-03T01:58:41Z,1622685521631,5,,,,,,
119,119,119,com.kai.kaiticketing,,,id,CPH1801,6,1622686528365,2021-06-03T02:15:28Z,1622686528365,5,,,,,,
120,120,120,com.kai.kaiticketing,88.0,4.4.7,id,1820,6,1622686558001,2021-06-03T02:15:58Z,1622686558001,5,,Lebih nyaman dan pemesanan langsung update,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEG1umwBdygR2iqKWagzp8iXeDqOOlLURL4tZO-kRbHGfpj5a6v4u4gBw21dlpI3P3krWjCIlkJAkB0&corpus=PUBLIC_REVIEWS
121,121,121,com.kai.kaiticketing,88.0,4.4.7,id,RMX1851,6,1622689490840,2021-06-03T03:04:50Z,1622689490840,5,,Ini udah bagus banget. Cuman kalau bisa ditambahkan lagi fitur rute nya.. biar kita lebih paham berapa stasiun yg dilewatin atau lewat stasiun mana aja kereta yg kita naikin.,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOH4tLLXHHVCqYMYHE7UyKiCnYcViWhZVmTilVy-EMq6VFsS9zIz-nlhT5W7bk0MTNE6mxT4LAOiWXd6&corpus=PUBLIC_REVIEWS
122,122,122,com.kai.kaiticketing,81.0,4.4.1,id,m20lte,6,1622690113045,2021-06-03T03:15:13Z,1622690113045,5,,,,,,
123,123,123,com.kai.kaiticketing,88.0,4.4.7,id,2026,6,1622692704433,2021-06-03T03:58:24Z,1622692704433,3,,Tolong waktu pemesanannya jangan terlalu singkat. rumahku gak dempetan sm indomaret. trimakasih.,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOH0GvRj0v1DQxQmA3V8aOR-90c1ATYrTD3A-DM_wOFwFLRGBdQqbB9djw6LdFq13PiCzsTaLfB9s8lL&corpus=PUBLIC_REVIEWS
124,124,124,com.kai.kaiticketing,,,id,OP4F11L1,6,1622696399704,2021-06-03T04:59:59Z,1622696399704,5,,Oke,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHgcIuMj72YvgDo0RuOH5q_P5_3tqjlhs9ue3_sppQJewtvpk1jexv2yhLF499Vr7Uead3xrtuGRpbq&corpus=PUBLIC_REVIEWS
125,125,125,com.kai.kaiticketing,81.0,4.4.1,id,beyond2,6,1622696723517,2021-06-03T05:05:23Z,1622696723517,5,,,,,,
126,126,126,com.kai.kaiticketing,86.0,4.4.5,id,begonia,6,1622698053545,2021-06-03T05:27:33Z,1622698053545,5,,,,,,
127,127,127,com.kai.kaiticketing,88.0,4.4.7,id,A1601,6,1622698372695,2021-06-03T05:32:52Z,1622698372695,5,,The Best Transportation😊,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEVY8nvLtmQe9mmMvbFhIwHgEOJepccSU7jXhY6mW3H2shsXLhb0dzqXIHDJdcI_HjzSMo2M9WRunzU&corpus=PUBLIC_REVIEWS
128,128,128,com.kai.kaiticketing,88.0,4.4.7,id,a31,6,1622700826432,2021-06-03T06:13:46Z,1622700826432,1,,Saya mau pesan kerta lokal buat tanggal 6 ko gk bisa2 yah. Dan cek kode pemesanan tiket juga gk bisa.,2021-06-03T06:18:14Z,1622701094730.0,"halo kak, kereta lokal darimana kemana ya kak?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGarBjSs_ZvhBi0kReFtOecsk1A8YixIeX4__4oYiHI9xXOc_-agS6g8xIJ8X8gzjDVSSXRpRLw1DJc&corpus=PUBLIC_REVIEWS
129,129,129,com.kai.kaiticketing,88.0,4.4.7,id,cereus,6,1622700992606,2021-06-03T06:16:32Z,1622700992606,5,,Jayalah KAI,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGMYoluc74ogd3WI2tVYrQy38zNGWKeCFjTsz3nVU33KdAfHRgZnG-f5eoU6IV-V41iSImH6AHlm8ma&corpus=PUBLIC_REVIEWS
130,130,130,com.kai.kaiticketing,81.0,4.4.1,en,a30,6,1622702258579,2021-06-03T06:37:38Z,1622702258579,5,,,,,,
131,131,131,com.kai.kaiticketing,88.0,4.4.7,id,a51,6,1622702931675,2021-06-03T06:49:41Z,1622702981831,3,,Halo. Cara ubah no hp gimana ya? Setiap ganti data forbidden trus,2021-06-04T13:05:25Z,1622811925217.0,"halo kak, untuk saat ini kai access belum mendukung untuk penggantian nomor handphone ya kak, penggantian nomor handphone dapat dilakukan lewat email cs@kai.id atau twitter @kai121",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGslpcbuM48BZ2ENII-QAqVhJ6WEL8-bY0Bl_erXH8MfZahOxWygNz9VFRF5HYjfdPAJXVXexFJ6qdE&corpus=PUBLIC_REVIEWS
132,132,132,com.kai.kaiticketing,,,en,NX629J-EEA,6,1622718937507,2021-06-03T11:15:37Z,1622718937507,5,,,,,,
133,133,133,com.kai.kaiticketing,81.0,4.4.1,en,r8s,6,1622719301243,2021-06-03T11:21:41Z,1622719301243,5,,"Nice UI, pleasant UX, and there are special features that you can found only on this Application related to train ticket booking app. Solid 5 stars!",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGq0evxtig9dw8UOZTSrwNPcBcqdD7Nd1PDE8NcXAchJeXMhKDSTjcngr-dIv0ovxOD1tTDNPg80YRe&corpus=PUBLIC_REVIEWS
134,134,134,com.kai.kaiticketing,88.0,4.4.7,id,ASUS_X01A_1,6,1622720982929,2021-06-03T11:49:42Z,1622720982929,4,,,,,,
135,135,135,com.kai.kaiticketing,88.0,4.4.7,id,joyeuse,6,1622721229534,2021-06-03T11:53:49Z,1622721229534,5,,,,,,
136,136,136,com.kai.kaiticketing,84.0,4.4.3,id,a70q,6,1622722230152,2021-06-03T12:10:30Z,1622722230152,5,,,,,,
137,137,137,com.kai.kaiticketing,86.0,4.4.5,id,CPH1609,6,1622723515561,2021-06-03T12:31:55Z,1622723515561,5,,"terbantu bgt, sekarang kalau naik kereta lokal dr cikampek gk perlu ngantri tiket atau takut kehabisan tiket 😍😍😍 terimakasih KAI",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG4h9gByq4bzQ_28sVbJi1kU2U86RH8F7lftzeSPdq3SjWx645ZU7ZLasGpaJKvwHmo1zLElmjVPnXz&corpus=PUBLIC_REVIEWS
138,138,138,com.kai.kaiticketing,88.0,4.4.7,id,a51,6,1622723678587,2021-06-03T12:34:38Z,1622723678587,5,,,,,,
139,139,139,com.kai.kaiticketing,,,id,1807,6,1622724756441,2021-06-03T12:52:36Z,1622724756441,5,,Memuaskan,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFPk0ezcKhuyTJ0xSmaz671UdEGW6seuT5CKaOFyY3CwuTkDlkIKFSx91x5HELKTljuhzVB91r9CZlo&corpus=PUBLIC_REVIEWS
140,140,140,com.kai.kaiticketing,89.0,4.4.8,id,A1601,6,1622729994099,2021-06-03T14:19:54Z,1622729994099,4,,Agak lambt,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFNtuRwTOb-GqEK83MIW20nPLDfChCRilJGG3khC0KqoRbr2iMqbY_Khx7sY7z8OYZbeQSS4dFUk61j&corpus=PUBLIC_REVIEWS
141,141,141,com.kai.kaiticketing,85.0,4.4.4,id,ASUS_X018_1,6,1622732009872,2021-06-03T14:53:29Z,1622732009872,5,,,,,,
142,142,142,com.kai.kaiticketing,,,id,m20lte,6,1622734781023,2021-06-03T15:39:41Z,1622734781023,1,,,,,,
143,143,143,com.kai.kaiticketing,88.0,4.4.7,id,CPH1803,6,1622742421242,2021-06-03T17:47:01Z,1622742421242,5,,,,,,
144,144,144,com.kai.kaiticketing,88.0,4.4.7,id,OP4EFDL1,6,1622753540114,2021-06-03T20:52:20Z,1622753540114,5,,,,,,
145,145,145,com.kai.kaiticketing,88.0,4.4.7,id,d1,6,1622758137898,2021-06-03T22:08:57Z,1622758137898,5,,,,,,
146,146,146,com.kai.kaiticketing,,,en,CPH1605,6,1622760608787,2021-06-03T22:50:08Z,1622760608787,5,,,,,,
147,147,147,com.kai.kaiticketing,88.0,4.4.7,id,joyeuse,6,1622675340164,2021-06-03T23:14:28Z,1622762068281,2,,"Pembayaran via online banyak gagalnya, dan setelah gagal tdk ada opsi pembayaran ulang, ke ATM B** juga sudah ngga bisa. Kacau....",2021-06-04T13:04:15Z,1622811855097.0,"halo kak, kendala pembayaran onlinenya seperti apa ya? untuk metode pembayaran yang sudah dipilih tidak dapat diganti ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOG2_SheeFuH4LzQsBNfyAWUL1U3wzFpqrOyFO6pDe2Q5HKhEd1ssVVn3-rpad2WAZ_1UOQzTSuVShDJ&corpus=PUBLIC_REVIEWS
148,148,148,com.kai.kaiticketing,81.0,4.4.1,id,e53g,6,1622763531314,2021-06-03T23:38:51Z,1622763531314,3,,Belum dicoba !,2021-06-04T00:10:14Z,1622765414153.0,"halo kak, cobain dulu dong, jalan-jalan pakai kereta jangan lupa tetap terapkan protokol kesehatan saat di atas kereta dan di lingkungan stasiun.",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFVLAgbXhpeyWeD52XjmQ8yDFwBB1PkEluegau5Z7h1f3biWkAkoTLO2Wsxe4CYnz-z9zw0YHVt0Ggd&corpus=PUBLIC_REVIEWS
149,149,149,com.kai.kaiticketing,88.0,4.4.7,id,OP4C7D,6,1622764582496,2021-06-03T23:56:22Z,1622764582496,5,,,,,,
150,150,150,com.kai.kaiticketing,88.0,4.4.7,id,santoni,6,1622766547219,2021-06-04T00:29:07Z,1622766547219,5,,,,,,
151,151,151,com.kai.kaiticketing,88.0,4.4.7,id,a20s,6,1622771625481,2021-06-04T01:53:45Z,1622771625481,5,,,,,,
152,152,152,com.kai.kaiticketing,88.0,4.4.7,id,noblelte,6,1622771683850,2021-06-04T01:54:43Z,1622771683850,5,,Ok,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHxYbF2v3opHXAeK8aOJ1Y67GhJihtE4g8pBBirftX45v3i50wEMX2qD1bQMswM9r6Q8GBep1yhGwYn&corpus=PUBLIC_REVIEWS
153,153,153,com.kai.kaiticketing,88.0,4.4.7,id,ginkgo,6,1622775526580,2021-06-04T02:58:46Z,1622775526580,4,,,,,,
154,154,154,com.kai.kaiticketing,89.0,4.4.8,en,j7y17lte,6,1622776778619,2021-06-04T03:19:38Z,1622776778619,1,,Aplikasi nya ngebug nggak bisa log in,2021-06-04T06:08:41Z,1622786921414.0,ga bisa login gimana kak?,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOGGD_gy56AlYuNo3Gxmx3VJptmRD2gsuIai_IAg1q8Mh20G7gZLaTWnSHWOWTt5s50IYQojSDyODLwX&corpus=PUBLIC_REVIEWS
155,155,155,com.kai.kaiticketing,87.0,4.4.6,id,on7xelte,6,1622778159744,2021-06-04T03:42:39Z,1622778159744,5,,,,,,
156,156,156,com.kai.kaiticketing,89.0,4.4.8,id,a71,6,1622779055038,2021-06-04T03:57:35Z,1622779055038,5,,,,,,
157,157,157,com.kai.kaiticketing,89.0,4.4.8,id,1902,6,1622780345420,2021-06-04T04:19:05Z,1622780345420,5,,,,,,
158,158,158,com.kai.kaiticketing,,,id,A37f,6,1622781084471,2021-06-04T04:31:24Z,1622781084471,5,,,,,,
159,159,159,com.kai.kaiticketing,88.0,4.4.7,id,1938,6,1622781526355,2021-06-04T04:38:46Z,1622781526355,5,,,,,,
160,160,160,com.kai.kaiticketing,85.0,4.4.4,en,y2s,6,1622782355847,2021-06-04T04:52:35Z,1622782355847,5,,,,,,
161,161,161,com.kai.kaiticketing,88.0,4.4.7,en,a70q,6,1622783260985,2021-06-04T05:07:40Z,1622783260985,3,,Cimekar dan padalarang kok gaada ya,2021-06-04T06:10:44Z,1622787044221.0,"halo kak, ada ya kak, saat ini tersedia jadwal hanya utk 7 hari ke depan ya kak, silahkan cek berkala jadwal keberangkatannya.",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOHg1O3tzpF_X8QtmfBKU9mNWz091uROXN-QOky_XlMwI9Oe4ieSN0RVF4ceu7s-0ASvyd8DqbWeSutv&corpus=PUBLIC_REVIEWS
162,162,162,com.kai.kaiticketing,,,id,RMX2020,6,1622783585155,2021-06-04T05:13:05Z,1622783585155,5,,,,,,
163,163,163,com.kai.kaiticketing,89.0,4.4.8,id,whyred,6,1622783841303,2021-06-04T05:17:21Z,1622783841303,5,,,,,,
164,164,164,com.kai.kaiticketing,,,id,RMX2189,6,1622784021164,2021-06-04T05:20:21Z,1622784021164,5,,,,,,
165,165,165,com.kai.kaiticketing,89.0,4.4.8,id,begonia,6,1621201948472,2021-06-04T05:47:26Z,1622785646604,5,,Aplikasi siip....,,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFw9D0ZF1PTJfKWAAGUYVbAP2gf8CN9fHErw7k2OwgLJ7KXegLEDjD-_14zVFRxUVCQxd1SymZk6YDR&corpus=PUBLIC_REVIEWS
166,166,166,com.kai.kaiticketing,88.0,4.4.7,id,2027,6,1622787254496,2021-06-04T06:14:14Z,1622787254496,3,,,,,,
167,167,167,com.kai.kaiticketing,89.0,4.4.8,id,a51,6,1622787531690,2021-06-04T06:18:51Z,1622787531690,5,,,,,,
168,168,168,com.kai.kaiticketing,85.0,4.4.4,id,j6primelte,6,1622788236072,2021-06-04T06:30:36Z,1622788236072,5,,,,,,
169,169,169,com.kai.kaiticketing,,,id,sunny,6,1622788946378,2021-06-04T06:42:26Z,1622788946378,1,,"Aplikasi jelek,daftar aplikasi ini sudah ribuan tapi tetap saja gak bisa bisa,pdhal data dan cara sudah benar dan sudah ikut petunjuk yang diberikan,jadwal keberangkatan juga sering berubah ubah,yang tadinya jam 6 pagi bisa maju jadi jam 5 pagi,yang tadinya jam 9.30 siang,bisa mau jadi jam 10.30 pagi..menurutku gak konsisten banget dan ribetnya dibikin bikin.",2021-06-04T13:01:45Z,1622811705090.0,"halo kak, kendala daftarnya seperti apa ya kak? bisa dijelaskan kembali? apakah aplikasi memberikan pesan error ketika mendaftar? untuk jadwal perjalanan hal tersebut tergantung dari grafik perjalanan keretanya ya kak, biasanya grafik perjalanan kereta diubah setahun sekali untuk memaksimalkan waktu perjalanan yang ada",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFQD00h_rMzz6Jp602ts-OhyvuMqN6VNCRl1fOgJq2qH2XmFVopk5NueJufKDMAUzeJ9Xj4fJ6TnoWt&corpus=PUBLIC_REVIEWS
170,170,170,com.kai.kaiticketing,89.0,4.4.8,id,ASUS_X00T_2,6,1622791422234,2021-06-04T07:23:42Z,1622791422234,2,,"Sudah mau bayar, pilih metode pembayaran, karena salah pilih terus coba balik lagi mau ganti metode malah gak bisa. coba dari cek pemesanan buat bayar pesanan yg sudah di pesen tadi, tetep gak bisa. perlu diperbaiki lagi untuk pembayaran nya",2021-06-04T13:00:03Z,1622811603035.0,"halo kak, untuk metode pembayaran setelah dipilih tidak dapat diganti lagi ya kak, pembayarannya harus sesuai dengan metode yang dipilih saat booking tiket",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOEI8Hk6khF6gSDta0a1dWSqOgJvCp_rqZ_1MPO9h7--Ucanqldsmf1PjV-xoI3ZWBZwFm-OYAjefJJo&corpus=PUBLIC_REVIEWS
171,171,171,com.kai.kaiticketing,,,id,a6lte,6,1622792434905,2021-06-04T07:40:34Z,1622792434905,3,,Gimana cara reschedule kereta lokal via aplikasi ? Apakah tidak di dukung? Karena saya cmn bisa reschedule kereta intercity saja. mohon di jawab,2021-06-04T12:59:00Z,1622811540715.0,"halo kak, untuk saat ini kereta lokal belum dapat di reschedule dari kai access ya kak",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFQapIDsU9hTS8HVyE8tQBGFh1x8-ylsJsyTRYyispRXOCgp3maGrImWoYid7MT6WPppwajEagkQLT7&corpus=PUBLIC_REVIEWS
172,172,172,com.kai.kaiticketing,88.0,4.4.7,id,on7xelte,6,1622792661733,2021-06-04T07:44:21Z,1622792661733,5,,"Sambil tiduran bisa beli tiket, gak perlu berdesak desakan...",,,,http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOFhDSlGgsty3xyATUSBWpZGEwLdRvzHN1jKprL31VwOAvv67AQf3HeZyz6n_t652Tv00MwFAhWv6hdy&corpus=PUBLIC_REVIEWS
173,173,173,com.kai.kaiticketing,89.0,4.4.8,id,santoni,6,1622793868206,2021-06-04T08:04:28Z,1622793868206,1,,"Kenapa susah sekali untuk register padahal udah coba pakai email baru dan no baru, password juga udah diganti kenapa nggak bisa terus",2021-06-04T12:58:30Z,1622811510394.0,"halo kak, kendala kesulitan registernya seperti apa ya kak? bisa diinfokan lebih detil kembali?",http://play.google.com/console/developers/7684598256376423497/app/4972691018625421883/user-feedback/review-details?reviewId=gp:AOqpTOH-aaXgIwl5i75xsrDsEMiPTs_ZRmyw_oO06y_0e3qS7OwGv8uoQ1PEXx7MxyaGGCZZNmtLXG0NXIJN&corpus=PUBLIC_REVIEWS
